Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,721.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,22:30,05:10,06h 40m,696.0,17 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:50,07h 50m,721.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,07:40,08h 00m,404.0,35 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,06:40,07h 15m,522.0,8 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00,06:45,07h 45m,477.0,12 Seats available,4.9,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,06:30,07h 00m,499.0,18 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,06:30,07h 00m,650.0,25 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:55,06:40,07h 45m,500.0,16 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-solan,Delhi to Solan
HRTC - 711,Himmani Deluxe 2+2 Non AC Seater,06:00,15:30,09h 30m,612.0,23 Seats available,2.6,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 812,Ordinary 3+2 Non AC Seater,09:20,19:30,10h 10m,556.0,37 Seats available,3.6,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,18:20,04:30,10h 10m,641.0,26 Seats available,3.6,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 726,Ordinary 3+2 Non AC Seater,19:20,04:30,09h 10m,583.0,27 Seats available,3.3,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,963.0,33 Seats available,3.7,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 718,Ordinary 3+2 Non AC Seater,21:30,04:30,07h 00m,583.0,39 Seats available,3.2,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
KRISHNA TRANSPORT SHIMLA,NON A/C Seater Push Back (2+2),08:30,17:15,08h 45m,740.0,33 Seats available,3.2,https://www.redbus.in/bus-tickets/manali-to-shimla,Manali to Shimla
HRTC - 950,Ordinary 3+2 Non AC Seater,05:00,18:30,13h 30m,715.0,23 Seats available,3.6,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 1138,Ordinary 3+2 Non AC Seater,06:05,20:15,14h 10m,726.0,35 Seats available,4.3,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 164,Himsuta AC Seater Volvo/Scania 2+2,07:00,20:05,13h 05m,1247.0,8 Seats available,4.2,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 953,Ordinary 3+2 Non AC Seater,14:30,05:20,14h 50m,758.0,30 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 1104,Ordinary 3+2 Non AC Seater,15:35,05:30,13h 55m,716.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 952,Ordinary 3+2 Non AC Seater,15:45,05:30,13h 45m,715.0,34 Seats available,2.8,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,17:15,05:15,12h 00m,1299.0,19 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,17:30,05:40,12h 10m,792.0,15 Seats available,3.2,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 951,Ordinary 3+2 Non AC Seater,18:12,06:45,12h 33m,716.0,26 Seats available,3.8,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,18:40,07:00,12h 20m,1342.0,16 Seats available,3.8,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,08:10,12h 10m,722.0,37 Seats available,4.8,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 1103,A/C Executive (2+3),20:40,07:30,10h 50m,846.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 1116,A/C Executive (2+3),21:35,09:00,11h 25m,865.0,21 Seats available,2.8,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06:00,10h 55m,792.0,17 Seats available,4.7,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:50,05:30,10h 40m,1000.0,19 Seats available,4.6,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,07:30,10h 40m,949.0,39 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,06:00,10h 30m,1220.0,18 Seats available,4.4,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,05:30,11h 15m,949.0,19 Seats available,4.4,https://www.redbus.in/bus-tickets/palampur-to-delhi,Palampur to Delhi
HRTC - 1506,Himsuta AC Seater Volvo/Scania 2+2,08:50,15:30,06h 40m,775.0,33 Seats available,4.8,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 1545,Ordinary 3+2 Non AC Seater,08:55,16:00,07h 05m,462.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 508,A/C Executive (2+3),12:00,19:25,07h 25m,482.0,41 Seats available,4.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 1519,Himsuta AC Seater Volvo/Scania 2+2,14:20,21:00,06h 40m,793.0,28 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 2030250,Ordinary 3+2 Non AC Seater,16:30,21:30,05h 00m,458.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 514,Ordinary 3+2 Non AC Seater,17:40,03:15,09h 35m,469.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 516,Ordinary 3+2 Non AC Seater,18:10,01:00,06h 50m,462.0,22 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,01:50,07h 10m,473.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,04:00,08h 30m,820.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,06:40,09h 00m,487.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 1212,A/C Executive (2+3),21:58,05:09,07h 11m,493.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,05:00,07h 00m,775.0,27 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 521,Ordinary 3+2 Non AC Seater,22:20,06:00,07h 40m,477.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),00:15,06:15,06h 00m,499.0,9 Seats available,3.1,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),00:45,06:20,05h 35m,516.0,41 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),00:54,07:25,06h 31m,570.0,44 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),01:30,06:40,05h 10m,459.0,30 Seats available,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
Zingbus Plus,Scania A/C Semi Sleeper (2+2),01:30,06:40,05h 10m,514.0,1 Seat available,4.5,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 1136,Ordinary 3+2 Non AC Seater,05:45,11:50,06h 05m,365.0,35 Seats available,4.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 906,Ordinary 3+2 Non AC Seater,06:00,12:15,06h 15m,370.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 110,Himsuta AC Seater Volvo/Scania 2+2,07:30,14:40,07h 10m,655.0,31 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1138,Ordinary 3+2 Non AC Seater,07:40,14:15,06h 35m,365.0,35 Seats available,3.4,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 923,Ordinary 3+2 Non AC Seater,08:00,13:35,05h 35m,365.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1108,Ordinary 3+2 Non AC Seater,09:05,16:30,07h 25m,385.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 933,Ordinary 3+2 Non AC Seater,09:40,16:45,07h 05m,395.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 89,Himsuta AC Seater Volvo/Scania 2+2,10:00,15:15,05h 15m,655.0,26 Seats available,3.5,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 926,Ordinary 3+2 Non AC Seater,10:15,18:00,07h 45m,377.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1125,Ordinary 3+2 Non AC Seater,10:30,18:10,07h 40m,365.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1118,Ordinary 3+2 Non AC Seater,11:10,17:30,06h 20m,371.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 915,Ordinary 3+2 Non AC Seater,11:30,18:15,06h 45m,385.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1113,Ordinary 3+2 Non AC Seater,11:50,18:25,06h 35m,365.0,37 Seats available,4.1,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 90,Himsuta AC Seater Volvo/Scania 2+2,12:40,19:15,06h 35m,655.0,24 Seats available,3.8,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 954,Ordinary 3+2 Non AC Seater,13:25,19:41,06h 16m,385.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1151,Ordinary 3+2 Non AC Seater,14:00,22:40,08h 40m,365.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 967,Ordinary 3+2 Non AC Seater,15:00,22:10,07h 10m,370.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 912,Ordinary 3+2 Non AC Seater,15:40,23:10,07h 30m,395.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 911,Ordinary 3+2 Non AC Seater,16:15,23:20,07h 05m,385.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 653,A/C Executive (2+3),17:05,22:50,05h 45m,437.0,43 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1104,Ordinary 3+2 Non AC Seater,17:20,00:20,07h 00m,365.0,21 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1109,Ordinary 3+2 Non AC Seater,17:50,00:20,06h 30m,391.0,36 Seats available,3.5,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,18:30,00:05,05h 35m,655.0,19 Seats available,3.4,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,19:00,00:40,05h 40m,403.0,18 Seats available,4.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,00:45,05h 20m,365.0,30 Seats available,4.4,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 925,A/C Executive (2+3),19:55,02:00,06h 05m,415.0,44 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,20:15,01:15,05h 00m,688.0,29 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:40,02:15,05h 35m,683.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,02:30,05h 30m,385.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,03:00,05h 30m,365.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
FlixBus,A/C Seater (2+2),18:40,00:55,06h 15m,669.0,18 Seats available,4.1,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,01:00,05h 50m,759.0,17 Seats available,4.6,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,23:55,04h 20m,759.0,26 Seats available,4.6,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,01:00,05h 15m,792.0,14 Seats available,5.0,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,00:50,04h 50m,764.0,30 Seats available,3.6,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 964,Ordinary 3+2 Non AC Seater,04:30,12:40,08h 10m,450.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 982,Ordinary 3+2 Non AC Seater,04:40,13:05,08h 25m,454.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1309,Ordinary 3+2 Non AC Seater,05:40,14:10,08h 30m,452.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1165,Ordinary 3+2 Non AC Seater,06:00,14:15,08h 15m,493.0,25 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1138,Ordinary 3+2 Non AC Seater,06:05,14:15,08h 10m,451.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 164,Himsuta AC Seater Volvo/Scania 2+2,07:00,14:00,07h 00m,739.0,5 Seats available,4.4,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 974,Ordinary 3+2 Non AC Seater,07:30,17:15,09h 45m,490.0,24 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1108,Ordinary 3+2 Non AC Seater,07:46,16:30,08h 44m,470.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 89,Himsuta AC Seater Volvo/Scania 2+2,08:40,15:15,06h 35m,796.0,26 Seats available,2.7,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1125,Ordinary 3+2 Non AC Seater,08:50,18:10,09h 20m,451.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1118,Ordinary 3+2 Non AC Seater,09:40,17:30,07h 50m,456.0,37 Seats available,2.0,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1113,Ordinary 3+2 Non AC Seater,10:24,18:25,08h 01m,451.0,35 Seats available,2.1,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 954,Ordinary 3+2 Non AC Seater,12:00,19:41,07h 41m,470.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 955,Ordinary 3+2 Non AC Seater,14:40,23:55,09h 15m,453.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1104,Ordinary 3+2 Non AC Seater,15:35,00:20,08h 45m,451.0,23 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 952,Ordinary 3+2 Non AC Seater,15:45,00:20,08h 35m,450.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1109,Ordinary 3+2 Non AC Seater,16:30,00:20,07h 50m,476.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,17:15,00:05,06h 50m,796.0,19 Seats available,4.3,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,17:30,00:40,07h 10m,497.0,15 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 951,Ordinary 3+2 Non AC Seater,18:12,00:45,06h 33m,451.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 622,Ordinary 3+2 Non AC Seater,18:20,02:30,08h 10m,489.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,18:40,02:00,07h 20m,834.0,17 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,03:00,07h 00m,457.0,37 Seats available,4.4,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1103,A/C Executive (2+3),20:40,03:00,06h 20m,481.0,40 Seats available,2.7,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1116,A/C Executive (2+3),21:35,04:05,06h 30m,510.0,22 Seats available,3.2,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,01:15,07h 00m,854.0,17 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,01:00,06h 15m,864.0,18 Seats available,3.0,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:50,01:10,06h 20m,1000.0,19 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,01:45,06h 40m,792.0,17 Seats available,4.3,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,01:50,06h 30m,759.0,41 Seats available,4.7,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1223,Ordinary 3+2 Non AC Seater,01:30,05:30,04h 00m,242.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 579,Ordinary 3+2 Non AC Seater,03:00,08:15,05h 15m,242.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 373,Ordinary 3+2 Non AC Seater,04:30,09:00,04h 30m,242.0,27 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 2040084,Ordinary 3+2 Non AC Seater,04:36,08:30,03h 54m,242.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1730,Ordinary 3+2 Non AC Seater,06:12,10:15,04h 03m,242.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 2030259,Ordinary 3+2 Non AC Seater,06:24,10:30,04h 06m,242.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1726,Ordinary 3+2 Non AC Seater,06:36,11:30,04h 54m,249.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 175,Ordinary 3+2 Non AC Seater,07:48,11:50,04h 02m,241.0,27 Seats available,3.4,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 395,Ordinary 3+2 Non AC Seater,09:00,13:15,04h 15m,242.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 2030256,Ordinary 3+2 Non AC Seater,11:12,15:50,04h 38m,242.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1550,Ordinary 3+2 Non AC Seater,11:36,15:45,04h 09m,242.0,37 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 146,Ordinary 3+2 Non AC Seater,11:48,16:00,04h 12m,242.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
